Reporting Economy,Partner Economy
European Union,Brazil
European Union,Belize
European Union,Belize
European Union,Belize
European Union,Belize
European Union,Belize
European Union,Solomon Islands
European Union,Solomon Islands
European Union,Solomon Islands
European Union,Solomon Islands
European Union,Solomon Islands
European Union,Brunei Darussalam
European Union,Brunei Darussalam
European Union,Myanmar
European Union,Myanmar
European Union,Myanmar
European Union,Myanmar
European Union,Burundi
European Union,Burundi
European Union,Burundi
European Union,Burundi
European Union,Burundi
European Union,Belarus
European Union,Belarus
European Union,Belarus
European Union,Belarus
European Union,Belarus
European Union,Cambodia
European Union,Cambodia
European Union,Cambodia
European Union,Cambodia
European Union,Cambodia
European Union,Cameroon
European Union,Cameroon
European Union,Cameroon
European Union,Cameroon
European Union,Cameroon
European Union,Canada
European Union,Canada
European Union,Canada
European Union,Canada
European Union,Canada
European Union,Cabo Verde
European Union,Cabo Verde
European Union,Cabo Verde
European Union,Cabo Verde
European Union,Cabo Verde
European Union,Central African Republic
European Union,Central African Republic
European Union,Central African Republic
European Union,Central African Republic
European Union,Sri Lanka
European Union,Sri Lanka
European Union,Sri Lanka
European Union,Sri Lanka
European Union,Sri Lanka
European Union,Chad
European Union,Chad
European Union,Chad
European Union,Chad
European Union,Chad
European Union,Chile
European Union,Chile
European Union,Chile
European Union,Chile
European Union,Chile
European Union,China
European Union,China
European Union,China
European Union,China
European Union,China
European Union,Chinese Taipei
European Union,Chinese Taipei
European Union,Colombia
European Union,Colombia
European Union,Colombia
European Union,Colombia
European Union,Colombia
European Union,Comoros
European Union,Comoros
European Union,Comoros
European Union,Comoros
European Union,Comoros
European Union,Congo
European Union,Congo
European Union,Congo
European Union,Congo
European Union,Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Cook Islands
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Benin
European Union,Benin
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,El Salvador
European Union,El Salvador
European Union,El Salvador
European Union,El Salvador
European Union,El Salvador
European Union,Ethiopia
European Union,Ethiopia
European Union,Ethiopia
European Union,Fiji
European Union,Fiji
European Union,Fiji
European Union,Fiji
European Union,Fiji
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Grenada
European Union,Grenada
European Union,Grenada
European Union,Grenada
European Union,Grenada
European Union,Guatemala
European Union,Guatemala
European Union,Guatemala
European Union,Guatemala
European Union,Guatemala
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Honduras
European Union,Honduras
European Union,Honduras
European Union,Honduras
European Union,Honduras
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,India
European Union,India
European Union,India
European Union,India
European Union,India
European Union,Indonesia
European Union,Indonesia
European Union,Indonesia
European Union,Indonesia
European Union,Indonesia
European Union,Israel
European Union,Israel
European Union,Israel
European Union,Israel
European Union,Israel
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Japan
European Union,Japan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Jordan
European Union,Jordan
European Union,Jordan
European Union,Kenya
European Union,Kenya
European Union,Kenya
European Union,Kenya
European Union,Kenya
European Union,"Kuwait, the State of"
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Malawi
European Union,Malawi
European Union,Malawi
European Union,Malawi
European Union,Malawi
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Maldives
European Union,Maldives
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mongolia
European Union,Mongolia
European Union,Mongolia
European Union,Mongolia
European Union,Mongolia
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Nauru
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,New Zealand
European Union,New Zealand
European Union,New Zealand
European Union,New Zealand
European Union,New Zealand
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Niger
European Union,Niger
European Union,Niger
European Union,Niger
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Palau
European Union,Palau
European Union,Palau
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Panama
European Union,Panama
European Union,Panama
European Union,Panama
European Union,Panama
European Union,Papua New Guinea
European Union,Papua New Guinea
European Union,Papua New Guinea
European Union,Papua New Guinea
European Union,Papua New Guinea
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Philippines
European Union,Philippines
European Union,Philippines
European Union,Philippines
European Union,Philippines
European Union,Guinea-Bissau
European Union,Guinea-Bissau
European Union,Guinea-Bissau
European Union,Timor-Leste
European Union,Timor-Leste
European Union,Timor-Leste
European Union,Timor-Leste
European Union,Qatar
European Union,Qatar
European Union,Qatar
European Union,Qatar
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Rwanda
European Union,Rwanda
European Union,Rwanda
European Union,Rwanda
European Union,Rwanda
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Lucia
European Union,Saint Lucia
European Union,Saint Lucia
European Union,Saint Lucia
European Union,Saint Lucia
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Seychelles
European Union,Seychelles
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Sudan
European Union,Sudan
European Union,Sudan
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Eswatini
European Union,Eswatini
European Union,Eswatini
European Union,Eswatini
European Union,Eswatini
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Tajikistan
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Togo
European Union,Togo
European Union,Togo
European Union,Togo
European Union,Togo
European Union,Tonga
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,Uzbekistan
European Union,Uzbekistan
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
